url,title,price,description,stock,tags,categories,sku,poids,longueur,largeur,hauteur
https://scrapeme.live/shop/Silcoon/,Silcoon,"£,80.00","Silcoon was thought to endure hunger and not consume anything before its evolution. However, it is now thought that this Pokémon slakes its thirst by drinking rainwater that collects on its silk.",86 in stock,"Cocoon,Shed Skin,silcoon","Cocoon,Pokemon",4018,22 kg,2,2,2
https://scrapeme.live/shop/Wurmple/,Wurmple,"£,195.00",Wurmple is targeted by Swellow as prey. This Pokémon will try to resist by pointing the spikes on its rear at the attacking predator. It will weaken the foe by leaking poison from the spikes.,34 in stock,"Shield Dust,Worm,wurmple","Pokemon,Worm",4841,7.9 kg,1,1,1
https://scrapeme.live/shop/Linoone/,Linoone,"£,81.00","When hunting, Linoone will make a beeline straight for the prey at a full run. While this Pokémon is capable of topping 60 mph, it has to come to a screeching halt before it can turn.",24 in stock,"linoone,Pickup,Rushing","Pokemon,Rushing",5845,71.6 kg,1,1,1
https://scrapeme.live/shop/Zigzagoon/,Zigzagoon,"£,83.00",The hair on Zigzagoon’s back is bristly. It rubs the hard back hair against trees to leave its territorial markings. This Pokémon may play dead to fool foes in battle.,281 in stock,"Pickup,Tiny Raccoon,zigzagoon","Pokemon,Tiny Raccoon",5175,38.6 kg,1,1,1
https://scrapeme.live/shop/Loudred/,Loudred,"£,145.00","Loudred shouts while stamping its feet. After it finishes shouting, this Pokémon becomes incapable of hearing anything for a while. This is considered to be a weak point.",95 in stock,"Big Voice,loudred,Soundproof","Big Voice,Pokemon",8065,89.3 kg,3,3,3
https://scrapeme.live/shop/Whismur/,Whismur,"£,137.00","Whismur is very timid. If it starts to cry loudly, it becomes startled by its own crying and cries even harder. When it finally stops crying, the Pokémon goes to sleep, all tired out.",216 in stock,"Soundproof,whismur,Whisper","Pokemon,Whisper",1446,35.9 kg,2,2,2
https://scrapeme.live/shop/Shedinja/,Shedinja,"£,128.00",Shedinja is a peculiar Pokémon. It seems to appear unsought in a Poké Ball after a Nincada evolves. This bizarre Pokémon is entirely immobile—it doesn’t even breathe.,152 in stock,"Shed,shedinja,Wonder Guard","Pokemon,Shed",2572,2.6 kg,2,2,2
https://scrapeme.live/shop/Ninjask/,Ninjask,"£,161.00","If Ninjask is not trained properly, it will refuse to obey the Trainer and cry loudly continuously. Because of this quality, this Pokémon is said to be one that puts the Trainer’s abilities to the test.",276 in stock,"Ninja,ninjask,Speed Boost","Ninja,Pokemon",5002,26.5 kg,2,2,2
https://scrapeme.live/shop/Nincada/,Nincada,"£,38.00",Nincada lives underground. It uses its sharp claws to carve the roots of trees and absorb moisture and nutrients. This Pokémon can’t withstand bright sunlight so avoids it.,239 in stock,"Compound Eyes,nincada,Trainee","Pokemon,Trainee",4001,12.1 kg,1,1,1
https://scrapeme.live/shop/Slaking/,Slaking,"£,119.00","Wherever Slaking live, rings of over a yard in diameter appear in grassy fields. They are made by the Pokémon as it eats all the grass within reach while lying prone on the ground.",145 in stock,"Lazy,slaking,Truant","Lazy,Pokemon",3413,287.7 kg,6,6,6
https://scrapeme.live/shop/Vigoroth/,Vigoroth,"£,25.00","Vigoroth is simply incapable of remaining still. Even when it tries to sleep, the blood in its veins grows agitated, compelling this Pokémon to run wild throughout the jungle before it can settle down.",299 in stock,"vigoroth,Vital Spirit,Wild Monkey","Pokemon,Wild Monkey",9710,102.5 kg,4,4,4
https://scrapeme.live/shop/Slakoth/,Slakoth,"£,69.00","Slakoth’s heart beats just once a minute. Whatever happens, it is content to loaf around motionless. It is rare to see this Pokémon in motion.",300 in stock,"Slacker,slakoth,Truant","Pokemon,Slacker",6989,52.9 kg,2,2,2
https://scrapeme.live/shop/Shroomish/,Shroomish,"£,31.00","If Shroomish senses danger, it shakes its body and scatters spores from the top of its head. This Pokémon’s spores are so toxic, they make trees and weeds wilt.",160 in stock,"Effect Spore,Mushroom,shroomish","Mushroom,Pokemon",8176,9.9 kg,1,1,1
https://scrapeme.live/shop/Breloom/,Breloom,"£,113.00",The seeds ringing Breloom’s tail are made of hardened toxic spores. It is horrible to eat the seeds. Just taking a bite of this Pokémon’s seed will cause your stomach to rumble.,250 in stock,"breloom,Effect Spore,Mushroom","Mushroom,Pokemon",7305,86.4 kg,3,3,3
https://scrapeme.live/shop/Masquerain/,Masquerain,"£,39.00","Masquerain’s antennas have eyelike patterns that usually give it an angry look. If the “eyes” are droopy and appear sad, it is said to be a sign that a heavy rainfall is on its way.",99 in stock,"Eyeball,Intimidate,masquerain","Eyeball,Pokemon",4576,7.9 kg,2,2,2
https://scrapeme.live/shop/Surskit/,Surskit,"£,112.00","If Surskit senses danger, it secretes a thick, sugary syrup from the tip of its head. There are some Pokémon that love eating this syrup.",41 in stock,"Pond Skater,surskit,Swift Swim","Pokemon,Pond Skater",4453,3.7 kg,1,1,1
https://scrapeme.live/shop/Gardevoir/,Gardevoir,"£,34.00",Gardevoir has the psychokinetic power to distort the dimensions and create a small black hole. This Pokémon will try to protect its Trainer even at the risk of its own life.,178 in stock,"Embrace,gardevoir,Synchronize","Embrace,Pokemon",8609,106.7 kg,5,5,5
https://scrapeme.live/shop/Kirlia/,Kirlia,"£,186.00","Kirlia uses the horns on its head to amplify its psychokinetic power. When the Pokémon uses its power, the air around it becomes distorted, creating mirages of nonexistent scenery.",148 in stock,"Emotion,kirlia,Synchronize","Emotion,Pokemon",1243,44.5 kg,2,2,2
https://scrapeme.live/shop/Ralts/,Ralts,"£,151.00","Ralts has the ability to sense the emotions of people. If its Trainer is in a cheerful mood, this Pokémon grows cheerful and joyous in the same way.",35 in stock,"Feeling,ralts,Synchronize","Feeling,Pokemon",1217,14.6 kg,1,1,1
https://scrapeme.live/shop/Manectric/,Manectric,"£,76.00",Manectric discharges strong electricity from its mane. The mane is used for collecting electricity in the atmosphere. This Pokémon creates thunderclouds above its head.,237 in stock,"Discharge,manectric,Static","Discharge,Pokemon",5500,88.6 kg,4,4,4
https://scrapeme.live/shop/Electrike/,Electrike,"£,145.00","Electrike runs faster than the human eye can follow. The friction from running is converted into electricity, which is then stored in this Pokémon’s fur.",124 in stock,"electrike,Lightning,Static","Lightning,Pokemon",8674,33.5 kg,2,2,2
https://scrapeme.live/shop/Medicham/,Medicham,"£,77.00","Through the power of meditation, Medicham developed its sixth sense. It gained the ability to use psychokinetic powers. This Pokémon is known to meditate for a whole month without eating.",150 in stock,"medicham,Meditate,Pure Power","Meditate,Pokemon",2121,69.4 kg,4,4,4
https://scrapeme.live/shop/Meditite/,Meditite,"£,97.00",Meditite heightens its inner energy through meditation. It survives on just one berry a day. Minimal eating is another aspect of this Pokémon’s training.,11 in stock,"Meditate,meditite,Pure Power","Meditate,Pokemon",8998,24.7 kg,2,2,2
https://scrapeme.live/shop/Aggron/,Aggron,"£,140.00","Aggron is protective of its environment. If its mountain is ravaged by a landslide or a fire, this Pokémon will haul topsoil to the area, plant trees, and beautifully restore its own territory.",61 in stock,"aggron,Iron Armor,Rock Head","Iron Armor,Pokemon",1323,793.7 kg,6,6,6
https://scrapeme.live/shop/Lairon/,Lairon,"£,70.00","Lairon feeds on iron contained in rocks and water. It makes its nest on mountains where iron ore is buried. As a result, the Pokémon often clashes with humans mining the iron ore.",236 in stock,"Iron Armor,lairon,Rock Head","Iron Armor,Pokemon",7087,264.6 kg,2,2,2
https://scrapeme.live/shop/Aron/,Aron,"£,149.00","Aron has a body of steel. With one all-out charge, this Pokémon can demolish even a heavy dump truck. The destroyed dump truck then becomes a handy meal for the Pokémon.",104 in stock,"aron,Iron Armor,Rock Head","Iron Armor,Pokemon",1520,132.3 kg,1,1,1
https://scrapeme.live/shop/Mawile/,Mawile,"£,119.00","Don’t be taken in by this Pokémon’s cute face—it’s very dangerous. Mawile fools the foe into letting down its guard, then chomps down with its massive jaws. The steel jaws are really horns that have been transformed.",133 in stock,"Deceiver,Intimidate,mawile","Deceiver,Pokemon",2329,25.4 kg,2,2,2
https://scrapeme.live/shop/Sableye/,Sableye,"£,81.00",Sableye digs the ground with sharpened claws to find rocks that it eats. Substances in the eaten rocks crystallize and rise up to the Pokémon’s body surface.,12 in stock,"Darkness,Keen Eye,sableye","Darkness,Pokemon",2323,24.3 kg,1,1,1
https://scrapeme.live/shop/Delcatty/,Delcatty,"£,170.00","Delcatty sleeps anywhere it wants without keeping a permanent nest. If other Pokémon approach it as it sleeps, this Pokémon will never fight—it will just move away somewhere else.",148 in stock,"Cute Charm,delcatty,Prim","Pokemon,Prim",3487,71.9 kg,3,3,3
https://scrapeme.live/shop/Skitty/,Skitty,"£,156.00","Skitty is known to chase around playfully after its own tail. In the wild, this Pokémon lives in holes in the trees of forests. It is very popular as a pet because of its adorable looks.",27 in stock,"Cute Charm,Kitten,skitty","Kitten,Pokemon",7257,24.3 kg,2,2,2
https://scrapeme.live/shop/Nosepass/,Nosepass,"£,41.00","Nosepass had been said to be completely unmoving, with its magnetic nose pointed due north. However, close observation has revealed that the Pokémon actually moves by a little over 3/8 of an inch every year.",111 in stock,"Compass,nosepass,Sturdy","Compass,Pokemon",5893,213.8 kg,3,3,3
https://scrapeme.live/shop/Azurill/,Azurill,"£,70.00","Azurill’s tail is large and bouncy. It is packed full of the nutrients this Pokémon needs to grow. Azurill can be seen bouncing and playing on its big, rubbery tail.",37 in stock,"azurill,Polka Dot,Thick Fat","Pokemon,Polka Dot",7001,4.4 kg,,,
https://scrapeme.live/shop/Hariyama/,Hariyama,"£,176.00","Hariyama’s thick body may appear fat, but it is actually a hunk of solid muscle. If this Pokémon bears down and tightens all its muscles, its body becomes as hard as a rock.",275 in stock,"Arm Thrust,Guts,hariyama","Arm Thrust,Pokemon",2656,559.5 kg,7,7,7
https://scrapeme.live/shop/Makuhita/,Makuhita,"£,30.00","Makuhita has a tireless spirit—it will never give up hope. It eats a lot of food, gets plenty of sleep, and it trains very rigorously. By living that way, this Pokémon packs its body with energy.",109 in stock,"Guts,makuhita","Guts,Pokemon",2035,190.5 kg,3,3,3
https://scrapeme.live/shop/Exploud/,Exploud,"£,161.00",Exploud communicates its feelings to the others by emitting whistle-like sounds from the tubes on its body. This Pokémon only raises its voice when it is in battle.,89 in stock,"exploud,Loud Noise,Soundproof","Loud Noise,Pokemon",2334,185.2 kg,4,4,4
https://scrapeme.live/shop/Grumpig/,Grumpig,"£,182.00","Grumpig uses the black pearls on its body to wield its fantastic powers. When it is doing so, it dances bizarrely. This Pokémon’s black pearls are valuable as works of art.",60 in stock,"grumpig,Manipulate,Own Tempo","Manipulate,Pokemon",6263,157.6 kg,2,2,2
https://scrapeme.live/shop/Spoink/,Spoink,"£,163.00",Spoink keeps a pearl on top of its head. The pearl functions to amplify this Pokémon’s psychokinetic powers. It is therefore on a constant search for a bigger pearl.,208 in stock,"Bounce,Own Tempo,spoink","Bounce,Pokemon",7700,67.5 kg,2,2,2
https://scrapeme.live/shop/Torkoal/,Torkoal,"£,98.00","Torkoal generates energy by burning coal. It grows weaker as the fire dies down. When it is preparing for battle, this Pokémon burns more coal.",282 in stock,"Coal,torkoal,White Smoke","Coal,Pokemon",4605,177.2 kg,1,1,1
https://scrapeme.live/shop/Camerupt/,Camerupt,"£,124.00",The humps on Camerupt’s back are formed by a transformation of its bones. They sometimes blast out molten magma. This Pokémon apparently erupts often when it is enraged.,27 in stock,"camerupt,Eruption,Magma Armor","Eruption,Pokemon",7274,485 kg,6,6,6
https://scrapeme.live/shop/Numel/,Numel,"£,170.00","Numel stores magma of almost 2,200 degrees Fahrenheit within its body. If it gets wet, the magma cools and hardens. In that event, the Pokémon’s body grows heavy and its movements become sluggish.",179 in stock,"Numb,numel,Oblivious","Numb,Pokemon",1767,52.9 kg,2,2,2
https://scrapeme.live/shop/Wailord/,Wailord,"£,150.00","When chasing prey, Wailord herds them by leaping out of the water and making a humongous splash. It is breathtaking to see this Pokémon leaping out of the sea with others in its pod.",47 in stock,"Float Whale,Oblivious,wailord","Float Whale,Pokemon",7833,877.4 kg,47,47,47
https://scrapeme.live/shop/Wailmer/,Wailmer,"£,90.00","Wailmer can store water inside its body to transform itself into a ball for bouncing around on the ground. By filling itself up with more water, this Pokémon can elevate the height of its bounces.",115 in stock,"Ball Whale,Oblivious,wailmer","Ball Whale,Pokemon",7524,286.6 kg,6,6,6
https://scrapeme.live/shop/Sharpedo/,Sharpedo,"£,129.00",Sharpedo can swim at speeds of up to 75 mph by jetting seawater out of its backside. This Pokémon’s drawback is its inability to swim long distances.,160 in stock,"Brutal,Rough Skin,sharpedo","Brutal,Pokemon",8327,195.8 kg,5,5,5
https://scrapeme.live/shop/Carvanha/,Carvanha,"£,25.00","If anything invades Carvanha’s territory, it will swarm and tear at the intruder with its pointed fangs. On its own, however, this Pokémon turns suddenly timid.",80 in stock,"carvanha,Rough Skin,Savage","Pokemon,Savage",8826,45.9 kg,2,2,2
https://scrapeme.live/shop/Swalot/,Swalot,"£,130.00","Swalot has no teeth, so what it eats, it swallows whole, no matter what. Its cavernous mouth yawns widely. An automobile tire could easily fit inside this Pokémon’s mouth.",133 in stock,"Liquid Ooze,Poison Bag,swalot","Poison Bag,Pokemon",2075,176.4 kg,5,5,5
https://scrapeme.live/shop/Gulpin/,Gulpin,"£,136.00",Most of Gulpin’s body is made up of its stomach—its heart and brain are very small in comparison. This Pokémon’s stomach contains special enzymes that dissolve anything.,35 in stock,"gulpin,Liquid Ooze,Stomach","Pokemon,Stomach",5122,22.7 kg,1,1,1
